Filename,Transcription,polarity
Xk4MLL5-mcI.mp3,"e a gente vai ver. Olá, meus queridos irmãos, minhas queridas irmãs, aqui é o padre Paulo Ricardo. Uma grande alegria juntos mais uma vez iniciarmos o nosso testemunho de fé. Queremos acolher você pra convidá-lo agora a refletirmos a respeito da palavra de Deus que o senhor nos propõe a cada domingo e esse domingo é o",0.0
eoYFS0pUIP4.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, o Evangelho de hoje é a parábola do pobre Lázaro e do rico Epulão. Lázaro é um pobre mendigo que, coberto de feridas, espera saciar a sua fome com as migalhas que caem na mesa do rico.",0.0
ftkWscb8H28.mp3,meus queridos irmãos e irmãs nesses dias nós estamos lendo o evangelho de São João e tudo aquilo que Jesus disse aos seus apóstolos na última ceia o ambiente é o ambiente de despedida da última ceia e exatamente a igreja começa a ler,0.0
K9951BsqcFA.mp3,Seja feliz!,0.0
W0UGvqhGStA.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, hoje iniciamos a leitura corrente do extraordinário capítulo número 6 do Evangelho de São João. É o capítulo que irá nos brindar com o maravilhoso discurso do Pão da Vida.",0.0
AaFSYF5QWNk.mp3,Seja feliz!,0.0
yoeXJehHUko.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, hoje no dia de São José Operário, nós temos a oportunidade de refletir a respeito da santificação que acontece através do trabalho. Jesus foi conhecido como Filho do Carpinteiro. E a vida de Jesus, os 30 primeiros anos da vida de Jesus,",0.0
yBJp-Bkgw2w.mp3,Seja feliz!,0.0
7r_byY18pik.mp3,"Olá, meus queridos irmãos, minhas queridas irmãs, bem-vindos mais uma vez ao nosso programa Técimões de Fé. Grande alegria estarmos juntos para meditar o Evangelho deste quinto domingo da Páscoa. O Evangelho deste domingo, Jesus está na última ceia junto com os seus amigos, os apóstolos. Com as portas fechadas, Ele se encontra com aqueles que Ele escolheu.",0.0
BJuG9GeAtYE.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, celebramos hoje a memória dos santos mártires do Japão, São Paulo, Miki e seus companheiros. E é justamente sobre isso que eu gostaria um pouco de refletir.",0.0
_IbQTpqexeg.mp3,E assim foi.,0.0
JnwwtEDDmaA.mp3,"Por que o pecado está ligado para a morte? Porque com o pecado você está cortando o gás no qual você está sentado. Deus é a fonte do seu ser, como a fonte de um rio, e Deus ao mesmo tempo é o lugar para onde você vai. Ele é o escuadouro, ele é a fós do rio, ele é o mar, o oceano no qual o rio desemboca.",0.0
vQ-jhs22ZdQ.mp3,Seja feliz!,0.0
P2cyXYrpfUU.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus diz que a verdade nos libertará. Mas libertar em que sentido? No sentido de que nós somos escravos do pecado e de Satanás.",0.0
A7TxLH00obk.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
vdW4cVhZl9o.mp3,"Dia 22 de abril de 1500, Pedro Álvares Cabral chega com a sua armada na costa brasileira e aspas, descobriu o Brasil. Mas o que não nos ensinam, ou pelo menos não explicam com profundidade, é o que é que aquela armada de Cabral tinha a ver com os cavaleiros medievais? Por que é que as",0.0
jlvuQmQ3VPo.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, o Evangelho de hoje, Jesus nos pede ser misericordiosos como vosso Pai Celeste é misericordioso. Essa realidade da misericórdia está muito presente nos Evangelhos, mas aqui no Evangelho de Lucas, que é o Evangelho que nós proclamamos hoje,",0.0
0QpKXDWInMs.mp3,"Mas que ignorância! Nem sempre culposa, porque ensinam o errado. Ensino que o ser verdadeiro cristão é aceitar todas as religiões. O ser verdadeiro cristão é dizer que todas as religiões são boas. Isso é que Jesus queria, esse era o projeto de Jesus. Meu filho, como você coaduna",0.0
rxFBoQ6Bot0.mp3,"E no nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nesta terça-feira, a Santa Jesus prevê a traição de Judas. Claro, a cena do Evangelho é uma antecipação, trata-se de uma cena em que Jesus está na última seia, isso aconteceu de fato na quinta-feira.",0.0
KHSINMDXAnE.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
II-z_zJyEXA.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
pvlLthNYeo8.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, o Evangelho de hoje nos conta a parábola dos vinhateiros assassinos e vivendo esta parábola em plena cuaresma, numa sexta-feira, a primeira sexta-feira do mês, nós nos lembramos o quanto os nossos pecados fazem exatamente o que está descrito",0.0
Y5uddKyFFJ4.mp3,Seja feliz!,0.0
8SCGk9TupzU.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
xFv9TpFhQlM.mp3,"O inferno existe, gente. E nós estamos fazendo esse curso aqui exatamente por quê? Por duas coisas. Uma coisa positiva e uma coisa negativa. Uma coisa positiva. Para que vocês saibam o que é que vocês precisam fazer na prática para conhecer Deus e amar a Deus cada vez mais, cada vez mais, cada vez mais, cada vez mais. É o amor. Crescer no amor. Essa é a coisa positiva.",0.0
PKqQT3OhQUg.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
0rgwULx9zyw.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, o Evangelho de hoje nos fala da rejeição da verdade. Ou seja, Jesus se apresenta como o verdadeiro Messias. Os sinais são evidentes. Ele faz tudo aquilo que os profetas previam.",0.0
W5Ngl98qqjo.mp3,E assim foi.,0.0
eK5ldjIbjIM.mp3,"Meus queridos irmãos e irmãs, o Evangelho de hoje é a maior de todas as polêmicas entre Jesus e os judeus. Polêmica tão grande que a liturgia reformada quer um pouco amenizar o lado do judeus e não ler",0.0
5rlThvo0h3o.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Os queridos irmãos e irmãs, o Evangelho de hoje, Jesus conclui toda esta viagem enorme que nós fizemos ao longo do capítulo sexto do Evangelho de São João. O discurso que Ele concluiu ontem coloca as pessoas diante de uma encruzilhada.",0.0
EDNu11DkOqw.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Os queridos irmãos e irmãs, no Evangelho de hoje, os judeus querem apedrejar Jesus. É necessário, diante desse gesto tremendo, colocar um pouco de contexto. Jesus, no capítulo 10 de São João, faz o discurso do bom pastor.",0.0
DdmNSpiuAM4.mp3,"Nessas férias eu gostaria de convidar você a conhecer um pouco mais da nossa história, da nossa raiz portuguesa. Eu quero apresentar para você um curso a respeito das navegações portuguesas. Quando se fala de história de Portugal, a tendência é ir para os dois extremos. Ou se olha para o passado de Portugal com ufania e um certo tom até messiânico.",0.0
bwMUptl5eUY.mp3,"Música Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nós estamos neste Templo Paschal, agora lendo o capítulo 6 do Evangelho de São João. Nesse capítulo, Jesus irá falar da Eucaristia, do pão da vida. Pois bem, neste contexto, é que nós devemos ler",0.0
W6C-ITiOWBw.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Escrividos irmãos e irmãs, estamos ouvindo a narrativa do início do ministério de Jesus. Ontem, na sinagoga, Ele expulsou o demônio. Hoje, Ele cura a sogra de Pedro e vários outros doentes.",0.0
2ZnraPN2_P4.mp3,"E no nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus nos ensina a orar com o Pai nosso. Agora é interessante a ênfase de Jesus, que quando nós orarmos, nós não temos que multiplicar palavras. Por quê?",0.0
FvqblCSNQhQ.mp3,"Você educou seu filho, cuidou dele a vida inteira, deu a ele a fé católica, transmitiu toda a moral e a educação. Mas seu filho cresceu, ele tem que sair de casa e vai ter que ir para outra cidade para estudar. O que você faria com esse filho que vai morar longe de você? Antes de ele partir, na noite de despedida, que conselhos você daria a ele?",0.0
XI1iPdYPkzY.mp3,"Música Em nome do Pai, do Filho e do Espírito Santo. Amém. Meus queridos irmãos e irmãs, celebramos hoje a festa de dois apóstolos, Tiago Menor e Felipe. Quem são estes apóstolos? Trata-se de dois apóstolos que, em si, não têm relacionamento um com o outro, biograficamente falando.",0.0
TqhmZzngwek.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
mBKGufywWYk.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nós estamos agora no centro do discurso eucarístico de Jesus. A parte mais importante, na verdade, é a substância de tudo aquilo que Ele quer nos ensinar sobre a Eucaristia e em nenhum lugar do Novo Testamento. A doutrina eucarística é tão clara como nos versículos do Evangelho de hoje.",0.0
_jq7Zlx0uwY.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, estamos no Senáculo e Jesus, na intimidade com seus apóstolos, revela os segredos do seu coração. E não existe nada de mais secreto e mais íntimo do que o amor do Pai pelo Filho na eternidade. E Jesus diz, como o Pai me amou, assim também eu vos amei.",0.0
K2D9md_L3go.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, como um novo Moisés, Jesus atravessa o mar, na verdade, o lago de Tiberíades, e do outro lado, o povo tenta Jesus como Moisés foi tentado no passado.",0.0
ZMoizdVUihE.mp3,Seja feliz!,0.0
W1_lnPjkMUs.mp3,E assim foi.,0.0
2IuG0e6IX94.mp3,"Pessoal, eu pedi para minha equipe juntar aqui os livros que foram usados na pesquisa deste curso sobre as navegações portugueses. É muita coisa, tem coisa aqui atrás também. Então porque, graças a Deus, é um curso que está no meu coração já há muitos anos. Ou seja, eu já venho há muitos anos estudando, meditando, pensando a respeito das navegações portugueses, porque eu acho que aí está a chave um pouco da nossa identidade.",0.0
4EWj3RV-OOI.mp3,"Pequenas alterações no Sol ou na Lua são capazes de causar grandes desastres aqui na Terra. Imagine uma tempestade solar, desproporcional, uma coisa assim nunca vista. Nós certamente sofreríamos enormemente. E se, de repente, por um absurdo, a Lua saísse da órbita da Terra?",0.0
